asset_id,asof,tenor,moneyness,iv,contract_symbol,ask,bid,expiry,delta,strike,log_moneyness,H_kappa,H_theta,H_volvol,H_rho,H_diff_term,S_alpha,S_rho,S_nu,S_theoretical_iv,SABR_Edge
10101,2025-12-16,0.04897,0.823542357204646,0.604740281,AAPL260102C00225000,49,47,2026-01-02,0.937266728860033,225.00000037477614,-0.19414029510172254,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,0.3515080200626431,5.145116090654008,-0.6888319497042497,1.6638057809848004,0.44272051651405453,0.16201976448594546
10101,2025-12-16,0.04897,0.915047063560717,0.28491926,AAPL260102C00250000,24,23,2026-01-02,0.929305244439763,250.00000041641772,-0.08877977944389709,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,0.031686999062643106,5.145116090654008,-0.6888319497042497,1.6638057809848004,0.37133478206840576,-0.08641552206840575
10101,2025-12-16,0.04897,1.00655176991679,0.171517074,AAPL260102C00275000,3,3,2026-01-02,0.45959153525959,275.00000045805984,0.006530400360429178,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,-0.08171518693735691,5.145116090654008,-0.6888319497042497,1.6638057809848004,0.3073914820023576,-0.13587440800235762
10101,2025-12-16,0.04897,1.09805647627286,0.195320547,AAPL260102C00300000,0,0,2026-01-02,0.0179885173444324,300.0000004997011,0.09354177735005718,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,-0.05791171393735689,5.145116090654008,-0.6888319497042497,1.6638057809848004,0.2579897627439149,-0.06266921574391487
10101,2025-12-16,0.04897,1.18956118262893,0.319342744,AAPL260102C00325000,0,0,2026-01-02,0.00835055474053514,325.0000005413425,0.1735844850235923,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,0.06611048306264311,5.145116090654008,-0.6888319497042497,1.6638057809848004,0.236331564280238,0.08301117971976202
10101,2025-12-16,0.06815,0.823542357204646,0.544194011,AAPL260109C00225000,50,47,2026-01-09,0.927410801580205,225.00000037477614,-0.19414029510172254,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,0.2909617500626431,4.829786017529116,-0.6991123032774692,1.5554507447255352,0.41598330182641297,0.128210709173587
10101,2025-12-16,0.06815,0.915047063560717,0.280280635,AAPL260109C00250000,24,23,2026-01-09,0.90098604191173,250.00000041641772,-0.08877977944389709,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,0.0270483740626431,4.829786017529116,-0.6991123032774692,1.5554507447255352,0.3488604927868464,-0.06857985778684639
10101,2025-12-16,0.06815,1.00655176991679,0.186165365,AAPL260109C00275000,4,4,2026-01-09,0.4784756365379,275.00000045805984,0.006530400360429178,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,-0.0670668959373569,4.829786017529116,-0.6991123032774692,1.5554507447255352,0.2884839390771213,-0.10231857407712128
10101,2025-12-16,0.06815,1.09805647627286,0.194343994,AAPL260109C00300000,0,0,2026-01-09,0.038812109960031,300.0000004997011,0.09354177735005718,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,-0.05888826693735691,4.829786017529116,-0.6991123032774692,1.5554507447255352,0.24125297732517179,-0.046908983325171794
10101,2025-12-16,0.06815,1.18956118262893,0.28223374,AAPL260109C00325000,0,0,2026-01-09,0.0112412441256723,325.0000005413425,0.1735844850235923,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,0.02900147906264311,4.829786017529116,-0.6991123032774692,1.5554507447255352,0.21980574129144817,0.06242799870855184
10101,2025-12-16,0.08733,0.823542357204646,0.421880781,AAPL260116C00225000,49,48,2026-01-16,0.950279020406392,225.00000037477614,-0.19414029510172254,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,0.16864852006264308,4.1363041192449295,-0.5933346150423088,1.3266866560275619,0.3489760820088526,0.07290469899114738
10101,2025-12-16,0.08733,0.915047063560717,0.247688187,AAPL260116C00250000,24,24,2026-01-16,0.902724935318143,250.00000041641772,-0.08877977944389709,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,-0.005544073937356897,4.1363041192449295,-0.5933346150423088,1.3266866560275619,0.2947575770795383,-0.04706939007953831
10101,2025-12-16,0.08733,1.00655176991679,0.195686754,AAPL260116C00275000,6,5,2026-01-16,0.490582749193097,275.00000045805984,0.006530400360429178,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,-0.05754550693735691,4.1363041192449295,-0.5933346150423088,1.3266866560275619,0.24826811001105983,-0.05258135601105984
10101,2025-12-16,0.08733,1.09805647627286,0.192879165,AAPL260116C00300000,0,0,2026-01-16,0.0604100281350992,300.0000004997011,0.09354177735005718,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,-0.06035309593735691,4.1363041192449295,-0.5933346150423088,1.3266866560275619,0.2160869332796561,-0.02320776827965612
10101,2025-12-16,0.08733,1.18956118262893,0.23926542,AAPL260116C00325000,0,0,2026-01-16,0.00888808483457565,325.0000005413425,0.1735844850235923,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,-0.013966840937356895,4.1363041192449295,-0.5933346150423088,1.3266866560275619,0.20544950761093156,0.03381591238906845
10101,2025-12-16,0.10651,0.860144239747074,0.352057261,AAPL260123C00235000,40,38,2026-01-23,0.920103295460008,235.00000039143265,-0.1506551831619845,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,0.09882500006264311,3.9023036025975673,-0.4037019144284938,1.579202276332261,0.3143392476297781,0.0377180133702219
10101,2025-12-16,0.10651,0.9516489461031459,0.229744031,AAPL260123C00260000,16,16,2026-01-23,0.7749631332399,260.0000004330745,-0.049559066290615544,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,-0.023488229937356914,3.9023036025975673,-0.4037019144284938,1.579202276332261,0.2612988884996393,-0.031554857499639294
10101,2025-12-16,0.10651,1.04315365245922,0.18824054,AAPL260123C00285000,3,2,2026-01-23,0.278383187425432,285.0000004747169,0.04224848296250954,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,-0.06499172093735689,3.9023036025975673,-0.4037019144284938,1.579202276332261,0.2261856525318012,-0.03794511253180119
10101,2025-12-16,0.10651,1.13465835881529,0.202644692,AAPL260123C00310000,0,0,2026-01-23,0.0349348575400393,310.0000005163582,0.12633160017304934,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,-0.050587568937356914,3.9023036025975673,-0.4037019144284938,1.579202276332261,0.22003035296012446,-0.017385660960124477
10101,2025-12-16,0.10651,1.22616306517136,0.259773027,AAPL260123C00335000,0,0,2026-01-23,0.0103793133276643,335.0000005579995,0.2038898345189223,1.9927359383251306,0.06412657797944563,0.5050341570301845,-0.1,0.006540766062643089,3.9023036025975673,-0.4037019144284938,1.579202276332261,0.21865175093994793,0.04112127606005206
